date,symbol,open,high,low,close,volume,daily_return,ma7,ma20,ma50,volatility,momentum_score
2024-11-05,HDFCBANK,1476.95,1478.52,1474.28,1475.11,5055738,-0.1246,1469.1,1508.04,,2.6862,-2.1836
2024-11-06,HDFCBANK,1479.88,1490.27,1479.44,1486.46,6115525,0.4446,1469.89,1502.78,,2.3688,-1.086
2024-11-07,HDFCBANK,1469.06,1470.69,1465.02,1466.57,3856297,-0.1695,1470.85,1496.46,,1.968,-1.9974
2024-11-08,HDFCBANK,1437.88,1440.55,1435.56,1438.33,4969546,0.0313,1466.01,1490.34,,1.8831,-3.4898
2024-11-11,HDFCBANK,1437.81,1441.5,1435.18,1441.05,3512634,0.2253,1462.46,1486.24,,1.9523,-3.0406
2024-11-12,HDFCBANK,1440.95,1443.36,1428.18,1435.12,4933537,-0.4046,1459.51,1481.43,,1.9655,-3.126
2024-11-13,HDFCBANK,1454.52,1459.21,1443.19,1448.41,3670008,-0.4201,1455.86,1477.66,,1.9096,-1.9795
2024-11-14,HDFCBANK,1443.14,1451.03,1437.12,1447.32,5765665,0.2896,1451.89,1473.6,,1.7833,-1.7834
2024-11-15,HDFCBANK,1451.17,1455.95,1447.31,1452.06,6713750,0.0613,1446.98,1469.76,,1.5796,-1.2043
2024-11-18,HDFCBANK,1424.52,1425.82,1412.95,1419.71,5739631,-0.3377,1440.29,1465.32,,1.6311,-3.1126
2024-11-19,HDFCBANK,1455.31,1462.82,1453.27,1458.6,3731761,0.2261,1443.18,1462.85,,1.4836,-0.2905
2024-11-20,HDFCBANK,1455.12,1459.73,1449.54,1455.77,6321481,0.0447,1445.28,1461.51,,1.4534,-0.3927
2024-11-21,HDFCBANK,1464.78,1471.47,1460.21,1470.73,6546864,0.4062,1450.37,1459.42,,1.2138,0.775
2024-11-22,HDFCBANK,1450.5,1458.05,1450.1,1454.03,4897293,0.2434,1451.17,1457.89,,1.1474,-0.2648
2024-11-25,HDFCBANK,1465.87,1477.99,1456.31,1460.91,5755057,-0.3384,1453.12,1456.89,,1.0882,0.2759
2024-11-26,HDFCBANK,1438.74,1444.98,1421.5,1434.84,4174484,-0.2711,1450.66,1455.64,1513.79,1.1388,-1.4289
2024-11-27,HDFCBANK,1443.93,1444.59,1438.29,1444.56,5382216,0.0436,1454.21,1454.26,1511.27,1.119,-0.667
2024-11-28,HDFCBANK,1436.58,1440.5,1433.75,1437.87,3029107,0.0898,1451.24,1452.86,1508.7,1.1305,-1.0318
2024-11-29,HDFCBANK,1443.7,1444.49,1430.09,1439.0,4163300,-0.3256,1448.85,1452.02,1506.08,1.1497,-0.8967
2024-12-02,HDFCBANK,1455.86,1462.39,1451.21,1453.79,4486006,-0.1422,1446.43,1451.01,1503.76,1.0951,0.1916
2024-12-03,HDFCBANK,1433.47,1435.07,1426.46,1429.26,4339045,-0.2937,1442.89,1448.72,1501.01,1.0722,-1.3433
2024-12-04,HDFCBANK,1422.76,1428.02,1410.81,1416.06,4712687,-0.4709,1436.48,1445.2,1497.97,1.0013,-2.0163
2024-12-05,HDFCBANK,1428.72,1434.27,1422.21,1425.76,2716187,-0.2072,1435.19,1443.16,1494.65,0.9821,-1.2057
2024-12-06,HDFCBANK,1465.26,1475.24,1448.92,1469.16,3514763,0.2662,1438.7,1444.7,1492.27,1.056,1.6931
2024-12-09,HDFCBANK,1468.79,1468.86,1464.84,1466.85,4082835,-0.1321,1442.84,1445.99,1490.09,1.1068,1.4426
2024-12-10,HDFCBANK,1480.74,1492.37,1467.97,1479.7,2917061,-0.0702,1448.65,1448.22,1488.28,1.2049,2.1737
2024-12-11,HDFCBANK,1481.46,1486.83,1475.03,1478.02,5669077,-0.2322,1452.12,1449.7,1486.17,1.2885,1.9535
2024-12-12,HDFCBANK,1520.96,1529.62,1518.16,1519.66,1877292,-0.0855,1465.03,1453.32,1484.24,1.6748,4.5647
2024-12-13,HDFCBANK,1480.45,1485.39,1477.72,1483.21,5267528,0.1864,1474.62,1454.87,1481.85,1.7345,1.9479
2024-12-16,HDFCBANK,1488.14,1492.17,1484.73,1485.75,6283636,-0.1606,1483.19,1458.18,1479.46,1.6944,1.8907
2024-12-17,HDFCBANK,1453.86,1454.03,1450.1,1452.61,4527702,-0.086,1480.83,1457.88,1476.24,1.6969,-0.3615
2024-12-18,HDFCBANK,1403.85,1411.35,1399.77,1402.66,4696031,-0.0848,1471.66,1455.22,1472.46,1.9004,-3.6118
2024-12-19,HDFCBANK,1413.33,1420.47,1406.61,1409.09,7065229,-0.3,1461.57,1452.14,1468.78,2.0126,-2.9646
2024-12-20,HDFCBANK,1416.21,1416.42,1401.42,1412.4,4855069,-0.269,1452.2,1450.06,1465.81,2.1059,-2.5971
2024-12-23,HDFCBANK,1413.93,1419.39,1397.54,1407.26,6120892,-0.4717,1436.14,1447.38,1463.5,2.2013,-2.7719
2024-12-24,HDFCBANK,1402.06,1410.88,1401.4,1405.68,3193874,0.2582,1425.06,1445.92,1460.99,2.2897,-2.783
2024-12-25,HDFCBANK,1465.97,1474.22,1464.23,1469.05,3186937,0.2101,1422.68,1447.14,1459.89,2.3153,1.514
2024-12-26,HDFCBANK,1456.95,1469.67,1454.8,1464.26,5513534,0.5017,1424.34,1448.46,1458.61,2.3225,1.0908
2024-12-27,HDFCBANK,1479.5,1481.63,1474.91,1475.4,6781060,-0.2771,1434.73,1450.28,1457.54,2.3501,1.7321
2024-12-30,HDFCBANK,1456.11,1468.53,1453.54,1462.49,4732590,0.4382,1442.36,1450.72,1456.62,2.3565,0.8113
2024-12-31,HDFCBANK,1469.72,1473.55,1467.01,1469.15,6111988,-0.0388,1450.47,1452.71,1455.84,2.3426,1.1317
2025-01-01,HDFCBANK,1462.92,1472.72,1460.04,1464.77,4563110,0.1265,1458.69,1455.15,1455.48,2.2677,0.6611
2025-01-02,HDFCBANK,1454.25,1458.19,1444.64,1456.86,5601811,0.1795,1466.0,1456.7,1454.37,2.2149,0.011
2025-01-03,HDFCBANK,1493.58,1500.44,1485.48,1495.3,4255320,0.1152,1469.75,1458.01,1454.58,2.2845,2.5576
2025-01-06,HDFCBANK,1527.95,1529.27,1514.73,1520.91,1845035,-0.4607,1477.84,1460.71,1455.38,2.4739,4.1213
2025-01-07,HDFCBANK,1522.34,1526.61,1521.52,1524.43,4437201,0.1373,1484.84,1462.95,1456.68,2.6433,4.2025
2025-01-08,HDFCBANK,1475.27,1479.27,1472.32,1476.21,4777539,0.0637,1486.8,1462.86,1456.76,2.641,0.9126
2025-01-09,HDFCBANK,1466.31,1477.58,1458.18,1469.27,6028640,0.2019,1486.82,1460.34,1456.82,2.4863,0.6115
2025-01-10,HDFCBANK,1522.93,1529.65,1519.3,1526.96,4904075,0.2646,1495.71,1462.53,1458.25,2.6652,4.4054
2025-01-13,HDFCBANK,1520.52,1527.06,1518.86,1522.58,6117346,0.1355,1505.09,1464.37,1459.22,2.7967,3.9751
2025-01-14,HDFCBANK,1544.49,1550.26,1536.79,1547.05,6338553,0.1658,1512.49,1469.09,1460.66,3.0489,5.3067
2025-01-15,HDFCBANK,1576.12,1586.89,1571.71,1579.44,5020931,0.2106,1520.85,1477.93,1462.52,3.2679,6.8684
2025-01-16,HDFCBANK,1580.03,1589.09,1579.15,1584.92,6820239,0.3095,1529.49,1486.72,1464.89,3.4326,6.6051
2025-01-17,HDFCBANK,1562.96,1573.89,1557.64,1566.8,4234052,0.2457,1542.43,1494.44,1467.46,3.4044,4.8419
2025-01-20,HDFCBANK,1509.51,1526.99,1503.49,1514.44,8568032,0.3266,1548.88,1499.8,1468.92,3.1126,0.9761
2025-01-21,HDFCBANK,1526.86,1531.54,1520.51,1529.71,3680009,0.1867,1549.28,1506.0,1470.81,2.7536,1.5744
2025-01-22,HDFCBANK,1518.41,1520.13,1508.23,1512.79,2185204,-0.3701,1547.88,1508.19,1472.1,2.6894,0.305
2025-01-23,HDFCBANK,1511.45,1521.71,1507.19,1517.13,8097965,0.3758,1543.6,1510.83,1473.5,2.5979,0.417
2025-01-24,HDFCBANK,1486.74,1499.56,1485.38,1491.17,3754920,0.298,1530.99,1511.62,1474.28,2.5571,-1.3529
2025-01-27,HDFCBANK,1486.87,1488.01,1480.46,1486.16,5719955,-0.0478,1516.89,1512.8,1475.61,2.4731,-1.761
2025-01-28,HDFCBANK,1489.35,1492.16,1482.78,1487.43,2599043,-0.1289,1505.55,1513.72,1476.19,2.4115,-1.7368
2025-01-29,HDFCBANK,1496.17,1501.67,1491.02,1493.64,3084445,-0.1691,1502.58,1515.16,1476.94,2.3103,-1.4203
2025-01-30,HDFCBANK,1476.96,1484.42,1460.37,1470.88,4320591,-0.4117,1494.17,1515.86,1476.95,2.2363,-2.9673
2025-01-31,HDFCBANK,1503.69,1507.31,1488.9,1496.5,5496870,-0.4782,1491.84,1515.92,1477.8,2.2338,-1.2811
2025-02-03,HDFCBANK,1478.35,1487.88,1474.22,1484.5,6551801,0.416,1487.18,1514.1,1478.27,2.282,-1.955
2025-02-04,HDFCBANK,1453.23,1462.39,1445.97,1450.38,4463405,-0.1961,1481.36,1510.4,1478.58,2.4661,-3.9738
2025-02-05,HDFCBANK,1442.47,1452.12,1427.74,1448.7,4948582,0.4319,1476.0,1509.02,1478.66,2.5872,-3.9973
2025-02-06,HDFCBANK,1448.82,1459.81,1446.81,1449.95,4762895,0.078,1470.65,1508.06,1478.9,2.6721,-3.8533
2025-02-07,HDFCBANK,1451.4,1458.99,1441.27,1453.79,4604211,0.1647,1464.96,1504.4,1479.2,2.7774,-3.3641
2025-02-10,HDFCBANK,1475.41,1489.48,1475.29,1482.56,3820050,0.4846,1466.63,1502.4,1479.77,2.7839,-1.3206
2025-02-11,HDFCBANK,1485.11,1487.77,1476.98,1478.18,5608113,-0.4666,1464.01,1498.95,1480.75,2.7204,-1.3856
2025-02-12,HDFCBANK,1481.28,1485.18,1467.14,1476.24,6486933,-0.3402,1462.83,1493.79,1481.96,2.4331,-1.1749
2025-02-13,HDFCBANK,1447.13,1456.8,1443.92,1453.98,5998475,0.4734,1463.34,1487.25,1482.52,2.0419,-2.237
2025-02-14,HDFCBANK,1467.28,1477.44,1464.23,1471.47,3533863,0.2856,1466.6,1482.48,1482.57,1.6222,-0.7427
2025-02-17,HDFCBANK,1474.66,1495.07,1467.6,1475.86,2846154,0.0814,1470.3,1480.55,1482.75,1.5446,-0.3168
2025-02-18,HDFCBANK,1464.74,1476.89,1462.44,1467.69,5613989,0.2014,1472.28,1477.45,1482.51,1.3441,-0.6606
2025-02-19,HDFCBANK,1434.42,1440.72,1429.22,1429.31,3590128,-0.3562,1464.68,1473.28,1481.53,1.4112,-2.9845
2025-02-20,HDFCBANK,1458.43,1463.11,1457.8,1459.29,6301282,0.059,1461.98,1470.38,1480.33,1.2402,-0.7542
2025-02-21,HDFCBANK,1438.27,1445.26,1432.01,1434.77,6698249,-0.2433,1456.05,1467.56,1479.36,1.3075,-2.2343
2025-02-24,HDFCBANK,1422.85,1425.31,1422.72,1423.38,5776571,0.0372,1451.68,1464.42,1478.11,1.4362,-2.8025
2025-02-25,HDFCBANK,1430.6,1434.47,1427.64,1431.14,3181709,0.0377,1445.92,1461.61,1477.68,1.4745,-2.0847
2025-02-26,HDFCBANK,1407.25,1408.95,1395.18,1407.7,4251185,0.032,1436.18,1457.31,1477.78,1.6005,-3.4042
2025-02-27,HDFCBANK,1383.42,1391.04,1377.65,1378.87,3368271,-0.3289,1423.49,1452.71,1477.18,1.9902,-5.0829
2025-02-28,HDFCBANK,1339.07,1344.24,1337.12,1338.66,5177570,-0.0306,1410.54,1444.82,1475.7,2.5469,-7.3476
2025-03-03,HDFCBANK,1349.25,1358.53,1333.81,1352.86,4459954,0.2676,1395.34,1438.24,1474.61,2.842,-5.9364
2025-03-04,HDFCBANK,1346.89,1355.19,1338.27,1343.0,5208858,-0.2888,1382.23,1432.87,1473.36,3.2058,-6.272
2025-03-05,HDFCBANK,1395.35,1411.55,1388.39,1400.16,5526206,0.3447,1378.91,1430.44,1471.98,3.2392,-2.1168
2025-03-06,HDFCBANK,1379.62,1389.74,1376.84,1381.17,4072260,0.1123,1371.77,1427.0,1470.32,3.3183,-3.2116
2025-03-07,HDFCBANK,1364.87,1367.72,1349.24,1363.84,5497942,-0.0755,1365.51,1422.51,1468.09,3.439,-4.1244
2025-03-10,HDFCBANK,1358.29,1363.67,1353.19,1353.51,2654641,-0.3519,1361.89,1416.05,1465.91,3.4668,-4.4165
2025-03-11,HDFCBANK,1365.14,1370.4,1349.44,1358.68,5124921,-0.4732,1364.75,1410.08,1463.7,3.4325,-3.6452
2025-03-12,HDFCBANK,1344.66,1354.47,1340.98,1350.2,6107403,0.412,1364.37,1403.78,1461.41,3.3859,-3.8168
2025-03-13,HDFCBANK,1363.65,1369.79,1361.57,1362.43,4858356,-0.0895,1367.14,1399.2,1459.52,3.3479,-2.6279
2025-03-14,HDFCBANK,1350.05,1353.28,1338.39,1344.25,7925568,-0.4296,1359.15,1392.84,1456.5,3.2394,-3.4886
2025-03-17,HDFCBANK,1318.2,1319.12,1309.64,1318.8,3675723,0.0455,1350.24,1384.99,1452.46,3.1445,-4.7791
2025-03-18,HDFCBANK,1292.42,1303.38,1282.87,1286.24,2203829,-0.4782,1339.16,1375.91,1447.69,3.2203,-6.5171
2025-03-19,HDFCBANK,1242.41,1254.53,1240.36,1246.98,5161787,0.3678,1323.94,1366.8,1443.11,3.7311,-8.7665
2025-03-20,HDFCBANK,1235.31,1243.98,1233.36,1238.36,3871906,0.2469,1306.75,1355.75,1438.49,3.9653,-8.6587
2025-03-21,HDFCBANK,1228.85,1234.94,1227.18,1233.58,3989963,0.3849,1290.09,1345.69,1432.62,4.2302,-8.331
2025-03-24,HDFCBANK,1227.53,1228.19,1221.15,1223.1,4806252,-0.3609,1270.19,1335.68,1426.63,4.4972,-8.4287
2025-03-25,HDFCBANK,1246.97,1254.83,1242.27,1245.21,5633806,-0.1411,1256.04,1326.38,1420.6,4.4401,-6.1197
2025-03-26,HDFCBANK,1266.39,1273.22,1263.59,1267.46,3646176,0.0845,1248.7,1319.37,1414.36,4.3217,-3.9345
2025-03-27,HDFCBANK,1262.78,1266.11,1256.48,1261.96,5309320,-0.0649,1245.24,1313.52,1407.9,4.3082,-3.9253
2025-03-28,HDFCBANK,1230.16,1234.25,1223.91,1230.88,6850859,0.0585,1242.94,1308.13,1401.18,4.5213,-5.9054
2025-03-31,HDFCBANK,1227.11,1228.24,1221.12,1221.53,4500744,-0.4547,1240.53,1301.57,1395.32,4.6999,-6.1495
2025-04-01,HDFCBANK,1215.37,1217.72,1207.51,1211.7,1351023,-0.302,1237.41,1295.0,1388.96,4.903,-6.4324
2025-04-02,HDFCBANK,1198.5,1203.11,1190.19,1200.96,4998069,0.2053,1234.24,1285.04,1382.72,4.8037,-6.543
2025-04-03,HDFCBANK,1192.08,1192.53,1188.5,1189.65,3997261,-0.2038,1226.31,1275.47,1376.17,4.7733,-6.7285
2025-04-04,HDFCBANK,1180.98,1181.66,1178.77,1179.17,5064424,-0.1533,1213.69,1266.23,1369.93,4.7998,-6.8755
2025-04-07,HDFCBANK,1176.32,1177.77,1173.06,1173.2,3697160,-0.2652,1201.01,1257.22,1363.68,4.8139,-6.683
2025-04-08,HDFCBANK,1160.04,1165.38,1157.76,1163.16,4736267,0.269,1191.34,1247.44,1357.19,4.7331,-6.7562
2025-04-09,HDFCBANK,1172.14,1177.33,1166.95,1167.03,5045724,-0.436,1183.55,1238.28,1350.66,4.5556,-5.7539
2025-04-10,HDFCBANK,1169.55,1176.84,1161.21,1173.42,3419135,0.3309,1178.08,1228.83,1344.71,4.0677,-4.5092
2025-04-11,HDFCBANK,1164.34,1168.82,1156.68,1158.87,3949026,-0.4698,1172.07,1219.56,1337.96,3.6344,-4.9764
2025-04-14,HDFCBANK,1174.39,1183.95,1173.55,1180.29,3730403,0.5024,1170.73,1212.64,1331.87,3.1692,-2.6677
2025-04-15,HDFCBANK,1166.28,1169.02,1159.87,1164.52,6321045,-0.1509,1168.64,1206.55,1326.15,2.9591,-3.4835
2025-04-16,HDFCBANK,1136.61,1139.03,1132.96,1138.66,4648352,0.1804,1163.71,1201.14,1319.95,3.1155,-5.2017
2025-04-17,HDFCBANK,1144.36,1150.66,1143.22,1145.23,3352696,0.076,1161.15,1196.48,1313.86,3.2035,-4.2834
2025-04-18,HDFCBANK,1132.95,1133.15,1130.74,1132.52,5747320,-0.038,1156.22,1191.43,1307.43,3.3417,-4.9445
2025-04-21,HDFCBANK,1139.64,1144.51,1131.57,1138.1,5229041,-0.1351,1151.17,1187.18,1300.54,3.435,-4.1342
2025-04-22,HDFCBANK,1101.01,1104.67,1098.79,1100.56,4762139,-0.0409,1142.84,1179.94,1292.99,3.621,-6.7275
2025-04-23,HDFCBANK,1127.06,1131.56,1114.98,1122.82,5974344,-0.3762,1134.63,1172.71,1285.92,3.3453,-4.2542
2025-04-24,HDFCBANK,1137.4,1142.22,1126.41,1133.95,6690445,-0.3033,1130.26,1166.31,1279.52,2.9149,-2.7746
2025-04-25,HDFCBANK,1109.21,1110.89,1105.62,1110.61,4570379,0.1262,1126.26,1160.3,1272.31,2.8081,-4.2825
2025-04-28,HDFCBANK,1092.6,1093.7,1085.03,1088.09,2634522,-0.4128,1118.09,1153.63,1264.55,2.8642,-5.6812
2025-04-29,HDFCBANK,1116.49,1123.53,1113.83,1114.49,3978079,-0.1791,1115.52,1148.77,1257.49,2.7112,-2.9841
2025-04-30,HDFCBANK,1106.37,1108.05,1101.69,1103.36,5236575,-0.2721,1110.55,1143.88,1250.97,2.6373,-3.5423
2025-05-01,HDFCBANK,1095.03,1098.26,1078.06,1090.86,3527810,-0.3808,1109.17,1138.95,1243.6,2.6663,-4.2223
2025-05-02,HDFCBANK,1061.36,1061.87,1053.04,1056.93,3935337,-0.4174,1099.76,1132.83,1236.04,2.9958,-6.7
2025-05-05,HDFCBANK,1050.93,1058.45,1046.72,1052.11,3664843,0.1123,1088.06,1126.78,1228.62,3.2853,-6.6268
2025-05-06,HDFCBANK,1052.92,1053.78,1047.05,1049.13,4228384,-0.36,1079.28,1121.08,1220.98,3.5499,-6.4179
2025-05-07,HDFCBANK,1055.53,1064.52,1051.73,1060.18,3866846,0.4405,1075.29,1115.74,1214.03,3.6272,-4.9797
2025-05-08,HDFCBANK,1043.85,1044.67,1033.58,1039.84,6247470,-0.3842,1064.63,1109.06,1207.25,3.7382,-6.2413
2025-05-09,HDFCBANK,1020.83,1021.18,1009.75,1018.16,5064890,-0.2616,1052.46,1102.02,1200.84,4.0286,-7.6097
2025-05-12,HDFCBANK,1028.6,1028.61,1024.99,1025.04,5171188,-0.3461,1043.06,1094.26,1194.28,3.9803,-6.3257
2025-05-13,HDFCBANK,1040.54,1042.24,1031.26,1040.1,5396046,-0.0423,1040.65,1088.04,1188.22,3.8457,-4.4061
2025-05-14,HDFCBANK,1017.89,1021.76,1010.3,1017.68,5791373,-0.0206,1035.73,1081.99,1180.57,3.9623,-5.9437
2025-05-15,HDFCBANK,1030.15,1035.48,1020.98,1033.72,3346041,0.3466,1033.53,1076.41,1173.62,3.8499,-3.966
2025-05-16,HDFCBANK,1036.59,1039.61,1029.27,1034.65,4580908,-0.1872,1029.88,1071.52,1167.04,3.7543,-3.4409
2025-05-19,HDFCBANK,1055.43,1059.61,1046.06,1051.11,4871389,-0.4093,1031.49,1067.17,1160.99,3.4898,-1.5049
2025-05-20,HDFCBANK,1045.43,1056.87,1042.43,1050.47,4312815,0.4821,1036.11,1064.67,1154.83,3.4336,-1.3337
2025-05-21,HDFCBANK,1016.01,1018.88,1009.66,1014.12,5750905,-0.186,1034.55,1059.23,1148.1,3.3535,-4.2588
2025-05-22,HDFCBANK,1007.62,1018.89,1004.79,1012.33,5556710,0.4674,1030.58,1053.15,1141.1,3.0691,-3.876
2025-05-23,HDFCBANK,1027.53,1030.25,1021.2,1027.97,6897828,0.0428,1032.05,1049.02,1134.78,2.838,-2.0066
2025-05-26,HDFCBANK,1018.79,1025.46,1013.25,1015.47,5200236,-0.3259,1029.45,1045.39,1128.71,2.7911,-2.8621
2025-05-27,HDFCBANK,1009.79,1017.2,1006.3,1010.31,4696013,0.0515,1025.97,1040.18,1123.19,2.4249,-2.8716
2025-05-28,HDFCBANK,1010.38,1012.88,1005.82,1008.18,3014337,-0.2177,1019.84,1035.42,1118.42,2.0627,-2.6308
2025-05-29,HDFCBANK,968.94,970.71,964.89,968.13,2129471,-0.0836,1008.07,1029.28,1113.01,2.1572,-5.941
2025-05-30,HDFCBANK,991.97,993.84,990.0,991.61,4633868,-0.0363,1004.86,1026.02,1108.17,2.2145,-3.3537
2025-06-02,HDFCBANK,978.58,983.37,978.57,979.44,4155485,0.0879,1000.16,1022.38,1103.3,2.357,-4.2
2025-06-03,HDFCBANK,987.36,994.33,984.85,986.83,4142393,-0.0537,994.28,1019.27,1098.13,2.4019,-3.1827
2025-06-04,HDFCBANK,989.06,991.9,980.09,985.99,4844061,-0.3104,990.07,1015.56,1092.5,2.3198,-2.9117
2025-06-05,HDFCBANK,999.61,1007.49,997.91,1004.02,5240173,0.4412,989.17,1013.77,1087.34,2.2658,-0.9618
2025-06-06,HDFCBANK,1006.58,1017.55,1005.02,1010.17,3335068,0.3567,989.46,1013.37,1082.93,2.2657,-0.3158
2025-06-09,HDFCBANK,1005.57,1014.15,1002.35,1007.21,4755121,0.1631,995.04,1012.48,1078.64,2.2547,-0.5205
2025-06-10,HDFCBANK,991.86,995.45,984.42,994.97,3757254,0.3136,995.52,1010.22,1074.31,2.1951,-1.5096
2025-06-11,HDFCBANK,1004.23,1006.66,1002.99,1006.61,5434643,0.237,999.4,1009.67,1070.42,2.1905,-0.3031
2025-06-12,HDFCBANK,981.59,981.99,970.79,980.72,3572303,-0.0886,998.53,1007.02,1066.24,2.2103,-2.6117
2025-06-13,HDFCBANK,994.31,996.34,986.3,990.07,3839312,-0.4264,999.11,1004.79,1062.46,2.1463,-1.465
2025-06-16,HDFCBANK,975.24,978.64,975.11,975.2,7054837,-0.0041,994.99,1000.99,1058.5,1.9553,-2.5764
2025-06-17,HDFCBANK,988.67,996.34,986.2,992.96,6122643,0.4339,992.53,998.12,1055.1,1.5807,-0.517
2025-06-18,HDFCBANK,994.87,1000.57,987.17,995.6,5192749,0.0734,990.88,997.19,1051.67,1.5368,-0.1594
2025-06-19,HDFCBANK,1008.92,1016.9,1004.88,1005.07,3843060,-0.3816,992.32,996.83,1048.3,1.5079,0.8266
2025-06-20,HDFCBANK,1005.49,1009.47,1003.84,1006.61,5723949,0.1114,992.32,995.76,1045.26,1.3425,1.0896
2025-06-23,HDFCBANK,981.45,984.76,976.75,982.39,3780858,0.0958,992.56,994.1,1041.3,1.2913,-1.1779
2025-06-24,HDFCBANK,973.26,975.42,969.73,970.9,2751004,-0.2425,989.82,992.13,1037.42,1.3342,-2.1398
2025-06-25,HDFCBANK,979.41,980.71,978.58,980.52,7052617,0.1133,990.58,990.75,1034.26,1.3034,-1.0326
2025-06-26,HDFCBANK,982.4,989.28,979.91,983.2,4734598,0.0814,989.18,991.5,1031.02,1.2028,-0.8371
2025-06-27,HDFCBANK,1000.27,1005.04,1000.04,1000.1,5158983,-0.017,989.83,991.93,1028.37,1.2178,0.8236
2025-06-30,HDFCBANK,1003.13,1009.56,1000.29,1006.19,4161727,0.305,989.99,993.27,1025.73,1.2187,1.3008
2025-07-01,HDFCBANK,997.48,999.11,990.78,992.93,3463034,-0.4561,988.03,993.57,1023.58,1.2089,-0.0644
2025-07-02,HDFCBANK,982.13,984.73,978.41,982.21,4931283,0.0081,988.01,993.38,1020.77,1.2246,-1.1244
