date,symbol,open,high,low,close,volume,daily_return,ma7,ma20,ma50,volatility,momentum_score
2024-11-06,SUNPHARMA,1552.69,1558.01,1552.5,1556.0,7416359,0.2132,1528.11,1486.11,,2.5041,4.7029
2024-11-07,SUNPHARMA,1546.75,1552.7,1541.9,1549.31,6104738,0.1655,1531.25,1489.37,,2.672,4.0245
2024-11-08,SUNPHARMA,1589.73,1591.82,1573.73,1583.08,4981272,-0.4183,1540.14,1495.45,,2.9649,5.8598
2024-11-11,SUNPHARMA,1578.75,1586.25,1566.51,1572.21,5006296,-0.4143,1552.06,1500.68,,3.1303,4.7665
2024-11-12,SUNPHARMA,1624.64,1628.84,1614.63,1617.33,4858013,-0.4499,1566.09,1507.92,,3.5254,7.2557
2024-11-13,SUNPHARMA,1636.04,1641.01,1628.16,1635.99,7343262,-0.0031,1578.46,1516.4,,3.9139,7.8864
2024-11-14,SUNPHARMA,1671.38,1679.91,1670.59,1678.65,3970693,0.435,1598.94,1526.84,,4.4806,9.9428
2024-11-15,SUNPHARMA,1674.79,1681.8,1667.8,1668.33,5482111,-0.3857,1614.99,1537.91,,4.719,8.4803
2024-11-18,SUNPHARMA,1677.57,1685.97,1673.22,1678.52,2631921,0.0566,1633.44,1548.69,,4.9552,8.3832
2024-11-19,SUNPHARMA,1655.44,1658.34,1643.72,1656.35,5940162,0.055,1643.91,1559.36,,4.8804,6.2199
2024-11-20,SUNPHARMA,1684.23,1693.89,1675.01,1676.82,6507861,-0.44,1658.86,1571.64,,4.7169,6.6924
2024-11-21,SUNPHARMA,1694.02,1711.49,1690.81,1698.87,5512109,0.2863,1670.5,1584.33,,4.6097,7.2296
2024-11-22,SUNPHARMA,1749.5,1774.8,1748.57,1757.98,3992358,0.4847,1687.93,1598.72,,4.8527,9.9617
2024-11-25,SUNPHARMA,1767.75,1774.64,1752.37,1770.64,3841021,0.1635,1701.07,1612.04,,5.1591,9.8385
2024-11-26,SUNPHARMA,1785.52,1806.93,1784.31,1789.5,5235344,0.2229,1718.38,1625.15,1555.62,5.5089,10.1129
2024-11-27,SUNPHARMA,1778.54,1789.86,1775.02,1778.32,5306935,-0.0124,1732.64,1638.02,1559.54,5.6296,8.5652
2024-11-28,SUNPHARMA,1788.66,1804.53,1782.94,1792.63,4463742,0.222,1752.11,1653.22,1564.14,5.5259,8.4326
2024-11-29,SUNPHARMA,1790.07,1801.5,1783.02,1783.72,5456406,-0.3547,1767.38,1666.45,1568.78,5.4045,7.0371
2024-12-02,SUNPHARMA,1784.97,1791.22,1775.73,1787.31,2975594,0.1311,1780.01,1678.34,1572.82,5.3325,6.4927
2024-12-03,SUNPHARMA,1800.66,1803.45,1781.22,1792.39,5467241,-0.4593,1784.93,1691.2,1577.0,5.1016,5.9833
2024-12-04,SUNPHARMA,1783.93,1787.09,1778.94,1784.18,7577551,0.014,1786.86,1702.61,1580.06,4.8433,4.7909
2024-12-05,SUNPHARMA,1787.55,1789.68,1780.68,1786.43,4467986,-0.0627,1786.43,1714.46,1583.95,4.4363,4.1978
2024-12-06,SUNPHARMA,1772.48,1787.88,1765.89,1777.67,4735359,0.2928,1786.33,1724.19,1587.89,4.0958,3.1017
2024-12-09,SUNPHARMA,1770.91,1772.45,1767.2,1768.83,5010991,-0.1175,1782.93,1734.02,1592.32,3.543,2.0075
2024-12-10,SUNPHARMA,1788.18,1802.66,1784.78,1796.59,4915978,0.4703,1784.77,1742.99,1597.81,3.235,3.0752
2024-12-11,SUNPHARMA,1794.14,1807.48,1792.99,1801.72,2040656,0.4225,1786.83,1751.27,1603.75,2.9594,2.8808
2024-12-12,SUNPHARMA,1813.56,1816.09,1794.1,1811.25,4836307,-0.1274,1789.52,1757.9,1609.74,2.8734,3.0349
2024-12-13,SUNPHARMA,1771.63,1775.51,1764.01,1775.05,2712994,0.193,1788.22,1763.24,1614.88,2.608,0.6698
2024-12-16,SUNPHARMA,1779.18,1791.16,1774.4,1786.36,4700315,0.4036,1788.21,1768.63,1620.52,2.3548,1.0025
2024-12-17,SUNPHARMA,1801.56,1807.01,1798.1,1800.46,4595247,-0.0611,1791.47,1775.84,1627.37,1.8417,1.3864
2024-12-18,SUNPHARMA,1799.12,1807.36,1784.77,1791.04,4332223,-0.4491,1794.64,1781.55,1633.4,1.294,0.5327
2024-12-19,SUNPHARMA,1838.21,1855.65,1826.07,1845.21,4022446,0.3808,1801.58,1788.86,1640.62,1.0135,3.1501
2024-12-20,SUNPHARMA,1795.28,1799.77,1773.06,1787.23,7763865,-0.4484,1799.51,1790.33,1647.13,0.9286,-0.1732
2024-12-23,SUNPHARMA,1814.03,1814.42,1803.15,1807.81,4942032,-0.3429,1799.02,1792.18,1653.93,0.9142,0.8721
2024-12-24,SUNPHARMA,1822.47,1829.0,1820.93,1826.77,5420076,0.2359,1806.41,1794.05,1661.02,1.0085,1.8238
2024-12-25,SUNPHARMA,1839.89,1848.15,1827.71,1841.48,5171583,0.0864,1814.29,1797.21,1668.52,1.1433,2.4633
2024-12-26,SUNPHARMA,1852.74,1857.18,1840.14,1846.76,5696282,-0.3228,1820.9,1799.91,1676.06,1.2942,2.6029
2024-12-27,SUNPHARMA,1870.36,1883.16,1852.06,1861.86,4563036,-0.4545,1831.02,1803.82,1684.36,1.4821,3.2176
2024-12-30,SUNPHARMA,1889.74,1900.13,1884.6,1885.52,6269923,-0.2233,1836.78,1808.73,1692.81,1.7712,4.2455
2024-12-31,SUNPHARMA,1872.33,1890.24,1864.27,1867.01,7282860,-0.2841,1848.17,1812.46,1701.29,1.8924,3.0097
2025-01-01,SUNPHARMA,1879.87,1882.11,1868.48,1875.62,2324523,-0.2261,1857.86,1817.03,1710.18,2.0012,3.2245
2025-01-02,SUNPHARMA,1879.15,1883.53,1863.86,1871.48,4282307,-0.4082,1864.25,1821.29,1718.71,2.0617,2.7557
2025-01-03,SUNPHARMA,1840.68,1843.99,1836.61,1843.51,5459597,0.1537,1864.54,1824.58,1726.17,1.9946,1.0375
2025-01-06,SUNPHARMA,1862.86,1881.77,1856.37,1862.96,4916906,0.0054,1866.85,1829.28,1733.35,1.9055,1.8412
2025-01-07,SUNPHARMA,1839.84,1860.03,1824.47,1848.88,4348346,0.4913,1865.0,1831.9,1739.78,1.8686,0.9269
2025-01-08,SUNPHARMA,1814.06,1823.55,1799.88,1810.89,3939720,-0.1747,1854.34,1832.36,1745.58,1.8482,-1.1717
2025-01-09,SUNPHARMA,1790.79,1799.27,1781.74,1797.85,5655138,0.3942,1844.46,1831.69,1751.76,1.8798,-1.8475
2025-01-10,SUNPHARMA,1775.19,1783.18,1775.08,1778.36,4567095,0.1786,1830.56,1831.85,1756.95,1.8644,-2.92
2025-01-13,SUNPHARMA,1810.63,1812.92,1802.54,1805.04,4826449,-0.3087,1821.07,1832.79,1762.06,1.805,-1.5141
2025-01-14,SUNPHARMA,1809.22,1814.83,1803.9,1809.63,6572445,0.0227,1816.23,1833.25,1767.55,1.7822,-1.2884
2025-01-15,SUNPHARMA,1841.56,1846.06,1840.09,1845.97,3472786,0.2395,1813.8,1835.99,1773.35,1.7001,0.5436
2025-01-16,SUNPHARMA,1837.49,1854.22,1829.28,1829.38,3532939,-0.4414,1811.02,1835.2,1778.95,1.6983,-0.3171
2025-01-17,SUNPHARMA,1850.75,1855.17,1848.38,1852.78,3246545,0.1097,1817.0,1838.48,1784.34,1.5907,0.7778
2025-01-20,SUNPHARMA,1921.44,1934.24,1911.02,1929.25,2792402,0.4065,1835.77,1844.55,1791.48,1.8785,4.5919
2025-01-21,SUNPHARMA,1934.41,1941.5,1925.2,1939.7,3332100,0.2735,1858.82,1850.2,1797.93,2.18,4.8373
2025-01-22,SUNPHARMA,1959.41,1965.83,1955.29,1964.17,5599480,0.2429,1881.55,1856.33,1804.49,2.5649,5.8093
2025-01-23,SUNPHARMA,1980.12,2003.48,1975.91,1984.23,2749367,0.2076,1906.5,1863.2,1810.61,2.9754,6.4958
2025-01-24,SUNPHARMA,1949.56,1950.1,1941.82,1945.54,4446895,-0.2062,1920.72,1867.39,1816.15,3.1279,4.185
2025-01-27,SUNPHARMA,1964.85,1966.51,1957.92,1962.43,2418678,-0.1232,1939.73,1871.23,1821.83,3.3177,4.8738
2025-01-28,SUNPHARMA,1968.92,1975.08,1952.01,1971.68,4612592,0.1402,1956.71,1876.47,1828.14,3.517,5.0739
2025-01-29,SUNPHARMA,1969.93,1972.41,1964.72,1965.2,2593188,-0.2401,1961.85,1880.95,1833.9,3.6636,4.4791
2025-01-30,SUNPHARMA,1942.59,1945.2,1925.79,1941.57,5616826,-0.0525,1962.12,1884.45,1838.76,3.7239,3.0311
2025-01-31,SUNPHARMA,1966.73,1974.47,1956.2,1961.42,2732132,-0.27,1961.72,1890.35,1842.83,3.7821,3.7596
2025-02-03,SUNPHARMA,1926.46,1941.22,1921.0,1935.42,3110757,0.4651,1954.75,1893.97,1846.12,3.7946,2.1885
2025-02-04,SUNPHARMA,1990.48,1999.03,1986.29,1995.32,5462513,0.2432,1961.86,1901.29,1850.24,3.9156,4.9456
2025-02-05,SUNPHARMA,1995.98,2005.0,1980.63,1999.29,5917472,0.1658,1967.13,1910.71,1854.66,3.8899,4.636
2025-02-06,SUNPHARMA,1960.31,1966.54,1954.87,1965.82,5359312,0.2811,1966.29,1919.11,1858.12,3.6622,2.4339
2025-02-07,SUNPHARMA,1954.61,1955.56,1943.95,1952.35,5766416,-0.1156,1964.46,1927.81,1861.49,3.2291,1.2729
2025-02-10,SUNPHARMA,1938.35,1949.86,1934.73,1945.43,5028125,0.3653,1965.01,1934.83,1864.66,2.8527,0.5479
2025-02-11,SUNPHARMA,2015.09,2017.05,2011.91,2013.55,4145635,-0.0764,1972.45,1945.02,1869.08,2.5387,3.5234
2025-02-12,SUNPHARMA,1989.59,1991.86,1980.29,1989.33,1434047,-0.0131,1980.16,1952.19,1873.18,2.2742,1.9025
2025-02-13,SUNPHARMA,1988.11,1989.18,1986.33,1986.82,4063927,-0.0649,1978.94,1960.06,1877.19,1.7489,1.3653
2025-02-14,SUNPHARMA,1977.39,1978.1,1949.84,1972.54,3819139,-0.2453,1975.12,1966.05,1881.09,1.1816,0.3301
2025-02-17,SUNPHARMA,1992.81,1998.95,1975.02,1987.23,4583936,-0.28,1978.18,1968.95,1885.46,1.1164,0.9284
2025-02-18,SUNPHARMA,1979.48,1984.94,1964.83,1973.39,4253887,-0.3077,1981.18,1970.64,1888.99,1.0598,0.1395
2025-02-19,SUNPHARMA,1937.99,1950.39,1928.83,1942.66,3897278,0.241,1980.79,1969.56,1891.81,1.1053,-1.3658
2025-02-20,SUNPHARMA,1934.27,1943.53,1928.74,1938.04,5154554,0.1949,1970.0,1967.25,1894.35,1.1472,-1.4848
2025-02-21,SUNPHARMA,1933.97,1935.28,1920.76,1930.6,2307313,-0.1743,1961.61,1966.5,1897.46,1.1976,-1.8256
2025-02-24,SUNPHARMA,1909.9,1919.91,1894.3,1915.26,4218291,0.2806,1951.39,1964.15,1900.03,1.3336,-2.4891
2025-02-25,SUNPHARMA,1899.28,1906.27,1893.18,1901.46,5952131,0.1148,1941.23,1960.64,1902.05,1.5104,-3.0184
2025-02-26,SUNPHARMA,1941.12,1951.62,1923.59,1934.25,5218239,-0.3539,1933.67,1959.09,1904.92,1.5398,-1.2679
2025-02-27,SUNPHARMA,1924.62,1930.99,1923.66,1926.26,5242483,0.0852,1926.93,1958.32,1906.54,1.5738,-1.6371
2025-02-28,SUNPHARMA,1890.44,1902.12,1879.14,1896.4,3913111,0.3153,1920.32,1955.07,1908.72,1.7271,-3.0009
2025-03-03,SUNPHARMA,1885.94,1899.79,1877.56,1884.78,7165616,-0.0615,1912.72,1952.54,1910.26,1.8978,-3.4704
2025-03-04,SUNPHARMA,1893.61,1894.8,1882.51,1886.94,3417413,-0.3522,1906.48,1947.12,1911.47,1.9706,-3.0907
2025-03-05,SUNPHARMA,1851.22,1853.2,1848.44,1852.39,6683741,0.0632,1897.5,1939.78,1911.68,2.1532,-4.5052
2025-03-06,SUNPHARMA,1894.56,1905.13,1877.78,1896.1,4999106,0.0813,1896.73,1936.29,1912.67,2.189,-2.0756
2025-03-07,SUNPHARMA,1911.69,1928.54,1903.78,1920.17,3197559,0.4436,1894.72,1934.68,1913.84,2.1892,-0.75
2025-03-10,SUNPHARMA,1968.19,1973.0,1945.37,1960.06,3610718,-0.4131,1899.55,1935.41,1915.33,2.2049,1.2736
2025-03-11,SUNPHARMA,1962.47,1981.53,1959.8,1971.67,6602072,0.4688,1910.3,1933.32,1917.42,2.0458,1.9836
2025-03-12,SUNPHARMA,1909.44,1927.29,1903.86,1915.0,4560320,0.2912,1914.62,1929.6,1918.21,1.9407,-0.7566
2025-03-13,SUNPHARMA,1958.97,1960.24,1953.96,1957.67,3021440,-0.0664,1924.72,1928.14,1919.93,1.8477,1.5315
2025-03-14,SUNPHARMA,1925.51,1947.7,1904.83,1934.69,3367355,0.4768,1936.48,1926.25,1921.76,1.7712,0.4382
2025-03-17,SUNPHARMA,1919.09,1926.06,1908.74,1914.18,3656448,-0.2559,1939.06,1922.6,1922.78,1.6132,-0.4379
2025-03-18,SUNPHARMA,1921.03,1929.21,1903.23,1919.13,4282947,-0.0989,1938.91,1919.89,1924.19,1.4906,-0.0396
2025-03-19,SUNPHARMA,1955.09,1959.73,1954.5,1957.55,5574291,0.1258,1938.56,1920.63,1927.12,1.532,1.9223
2025-03-20,SUNPHARMA,1991.75,1996.16,1981.34,1987.61,6141493,-0.2079,1940.83,1923.11,1930.91,1.7085,3.3539
2025-03-21,SUNPHARMA,2012.04,2026.93,2009.14,2013.95,5612542,0.0949,1954.97,1927.28,1935.63,2.0046,4.497
2025-03-24,SUNPHARMA,1999.41,2012.46,1985.53,2005.86,2526598,0.3226,1961.85,1931.81,1939.64,2.1891,3.8332
2025-03-25,SUNPHARMA,2002.56,2014.78,1994.42,1997.37,4128320,-0.2592,1970.81,1936.6,1943.4,2.2755,3.138
2025-03-26,SUNPHARMA,2008.41,2011.57,2004.48,2007.9,5799021,-0.0254,1984.2,1940.28,1946.64,2.4146,3.4851
2025-03-27,SUNPHARMA,2003.47,2008.37,1996.99,2004.97,3462938,0.0749,1996.46,1944.22,1950.15,2.5137,3.1246
2025-03-28,SUNPHARMA,2039.88,2045.42,2007.54,2031.05,6247660,-0.4329,2006.96,1950.95,1953.71,2.6223,4.1057
2025-03-31,SUNPHARMA,2054.41,2059.56,2039.06,2055.76,3786605,0.0657,2016.69,1959.5,1956.24,2.7426,4.9125
2025-04-01,SUNPHARMA,2074.37,2075.42,2062.83,2073.76,5834161,-0.0294,2025.24,1968.84,1958.92,2.876,5.329
2025-04-02,SUNPHARMA,2007.92,2017.36,1991.24,2001.9,5374020,-0.2998,2024.67,1976.32,1959.68,2.5255,1.2943
2025-04-03,SUNPHARMA,2001.75,2006.97,1987.75,2006.28,5636935,0.2263,2025.95,1981.83,1960.12,2.3493,1.2337
2025-04-04,SUNPHARMA,2008.86,2011.09,1993.39,2003.95,6127318,-0.2444,2025.38,1986.02,1961.29,2.2377,0.9028
2025-04-07,SUNPHARMA,2013.52,2026.55,2005.08,2009.47,4084189,-0.2011,2026.02,1988.49,1962.23,2.2276,1.0551
2025-04-08,SUNPHARMA,1998.05,2011.89,1977.65,1988.94,4889057,-0.4559,2020.01,1989.35,1962.57,2.2177,-0.0206
2025-04-09,SUNPHARMA,1947.8,1963.88,1944.22,1952.84,3095998,0.2588,2005.31,1991.24,1962.33,2.0839,-1.9284
2025-04-10,SUNPHARMA,1973.46,1983.22,1961.97,1966.38,2727240,-0.3588,1989.97,1991.68,1962.82,2.067,-1.2703
2025-04-11,SUNPHARMA,1949.46,1968.55,1935.83,1957.26,5732019,0.4001,1983.59,1992.81,1962.74,1.9978,-1.7839
2025-04-14,SUNPHARMA,1977.5,1977.53,1955.97,1973.94,7586963,-0.18,1978.97,1995.79,1963.51,1.7848,-1.0948
2025-04-15,SUNPHARMA,1959.8,1962.33,1948.28,1956.08,6982638,-0.1898,1972.13,1997.64,1962.73,1.6136,-2.0805
2025-04-16,SUNPHARMA,1989.43,2001.75,1982.86,1996.3,4893711,0.3453,1970.25,1999.58,1962.67,1.5419,-0.164
2025-04-17,SUNPHARMA,2026.54,2028.13,2021.59,2025.47,4354885,-0.0528,1975.47,2001.47,1963.86,1.5597,1.1991
2025-04-18,SUNPHARMA,2042.85,2044.89,2023.36,2034.73,6209666,-0.3975,1987.17,2002.51,1965.51,1.5975,1.609
2025-04-21,SUNPHARMA,2031.7,2038.65,2020.01,2029.38,3274667,-0.1142,1996.17,2003.69,1967.19,1.6244,1.2821
2025-04-22,SUNPHARMA,2051.22,2069.73,2051.04,2054.71,2136090,0.1701,2010.09,2006.55,1968.01,1.716,2.4001
2025-04-23,SUNPHARMA,2071.77,2078.93,2053.24,2066.9,6147490,-0.2351,2023.37,2009.5,1969.56,1.8406,2.8564
2025-04-24,SUNPHARMA,2068.65,2077.23,2064.37,2074.66,4935499,0.2905,2040.31,2012.99,1971.32,1.9731,3.0636
2025-04-25,SUNPHARMA,2116.7,2122.21,2103.29,2106.2,3758449,-0.4961,2056.01,2016.75,1973.99,2.2191,4.4354
2025-04-28,SUNPHARMA,2152.92,2158.07,2147.52,2149.84,5756522,-0.1431,2073.77,2021.45,1977.24,2.6325,6.3514
2025-04-29,SUNPHARMA,2118.93,2120.45,2110.77,2112.98,6972530,-0.2808,2084.95,2023.41,1980.03,2.7626,4.4267
2025-04-30,SUNPHARMA,2090.66,2100.35,2081.28,2082.67,4098792,-0.3822,2092.57,2027.45,1982.83,2.8196,2.7236
2025-05-01,SUNPHARMA,2051.45,2067.05,2049.14,2060.65,3527418,0.4485,2093.41,2030.17,1985.29,2.8273,1.5014
2025-05-02,SUNPHARMA,2020.34,2027.49,2010.63,2018.18,6513587,-0.1069,2086.45,2030.88,1987.04,2.8138,-0.6253
2025-05-05,SUNPHARMA,2022.26,2025.7,2010.22,2017.15,3353452,-0.2527,2078.24,2031.26,1989.08,2.807,-0.6946
2025-05-06,SUNPHARMA,2034.64,2043.05,2034.1,2035.07,4607583,0.0211,2068.08,2033.57,1991.75,2.7608,0.0738
2025-05-07,SUNPHARMA,2039.93,2048.59,2033.82,2035.22,6313109,-0.2309,2051.7,2037.69,1993.77,2.5928,-0.1212
2025-05-08,SUNPHARMA,2020.19,2030.52,2016.49,2020.7,5214510,0.0252,2038.52,2040.4,1995.66,2.4657,-0.9655
2025-05-09,SUNPHARMA,2053.13,2057.59,2047.6,2053.85,5950956,0.0351,2034.4,2045.23,1998.81,2.2683,0.4215
2025-05-12,SUNPHARMA,2052.4,2082.58,2048.01,2058.71,6370465,0.3074,2034.13,2049.47,2002.28,2.113,0.4508
2025-05-13,SUNPHARMA,2079.45,2098.54,2067.73,2069.47,4274118,-0.4799,2041.45,2055.14,2005.93,1.8229,0.6973
2025-05-14,SUNPHARMA,2103.02,2104.36,2084.14,2104.25,5029801,0.0585,2053.9,2060.54,2010.97,1.7615,2.1213
2025-05-15,SUNPHARMA,2101.0,2103.22,2088.7,2101.38,4437209,0.0181,2063.37,2064.34,2015.08,1.7636,1.7943
2025-05-16,SUNPHARMA,2155.38,2167.15,2148.73,2164.18,3595235,0.4083,2081.79,2070.81,2019.96,2.0258,4.5089
2025-05-19,SUNPHARMA,2144.19,2151.71,2138.27,2151.36,4353090,0.3344,2100.46,2076.91,2023.78,2.1381,3.5847
2025-05-20,SUNPHARMA,2220.69,2228.41,2208.92,2213.71,1498817,-0.3143,2123.29,2084.86,2028.62,2.5671,6.1803
2025-05-21,SUNPHARMA,2184.13,2200.5,2179.81,2184.29,4787583,0.0073,2141.23,2090.73,2034.01,2.7607,4.475
2025-05-22,SUNPHARMA,2205.23,2218.16,2200.56,2201.13,4030171,-0.1859,2160.04,2097.05,2038.88,2.9846,4.9632
2025-05-23,SUNPHARMA,2172.23,2187.82,2157.89,2182.09,4279092,0.4539,2171.16,2100.84,2043.83,3.1135,3.8675
2025-05-26,SUNPHARMA,2210.05,2226.34,2199.34,2217.67,7078505,0.3448,2187.78,2104.24,2049.9,3.3125,5.3905
2025-05-27,SUNPHARMA,2198.58,2211.57,2197.32,2203.58,4099907,0.2274,2193.4,2108.77,2055.59,3.4693,4.496
2025-05-28,SUNPHARMA,2221.35,2226.13,2213.46,2213.48,2475822,-0.3543,2202.28,2115.31,2060.7,3.6153,4.6409
2025-05-29,SUNPHARMA,2187.35,2194.33,2184.24,2194.08,7132314,0.3077,2199.47,2121.98,2064.83,3.6415,3.3978
2025-05-30,SUNPHARMA,2226.44,2233.74,2215.88,2224.12,1789774,-0.1042,2205.16,2132.27,2069.04,3.5844,4.3076
2025-06-02,SUNPHARMA,2205.3,2211.51,2195.18,2204.47,5167409,-0.0376,2205.64,2141.64,2073.01,3.4076,2.9337
2025-06-03,SUNPHARMA,2256.45,2269.26,2244.42,2258.31,4233854,0.0824,2216.53,2152.8,2078.23,3.3859,4.9011
2025-06-04,SUNPHARMA,2236.42,2245.94,2224.21,2227.63,3034646,-0.393,2217.95,2162.42,2082.62,3.1982,3.0156
2025-06-05,SUNPHARMA,2182.44,2191.62,2177.13,2186.56,4762644,0.1888,2215.52,2170.72,2086.25,2.7961,0.7297
2025-06-06,SUNPHARMA,2208.95,2218.06,2202.15,2216.95,4075195,0.3622,2216.02,2178.87,2089.97,2.517,1.7477
2025-06-09,SUNPHARMA,2191.09,2199.53,2178.4,2199.35,2900303,0.377,2216.77,2185.9,2092.84,2.1544,0.6153
2025-06-10,SUNPHARMA,2201.13,2211.09,2192.38,2199.95,3366141,-0.0536,2213.32,2192.43,2095.37,1.7487,0.343
2025-06-11,SUNPHARMA,2194.13,2197.21,2181.63,2190.8,6219279,-0.1518,2211.36,2196.75,2099.15,1.4688,-0.2709
2025-06-12,SUNPHARMA,2152.68,2166.45,2150.24,2151.4,5927354,-0.0595,2196.09,2199.26,2102.05,1.1717,-2.1762
2025-06-13,SUNPHARMA,2159.25,2163.51,2145.15,2149.88,3360841,-0.4339,2184.98,2198.54,2104.97,1.2264,-2.2133
2025-06-16,SUNPHARMA,2182.64,2202.24,2179.18,2189.42,6272588,0.3106,2185.39,2200.44,2108.57,1.1228,-0.5008
2025-06-17,SUNPHARMA,2218.36,2232.7,2216.43,2221.47,3904985,0.1402,2186.04,2200.83,2113.22,1.1353,0.9378
2025-06-18,SUNPHARMA,2238.75,2241.07,2215.46,2229.58,3252373,-0.4096,2190.36,2203.1,2118.75,1.1555,1.2019
2025-06-19,SUNPHARMA,2259.01,2267.37,2256.67,2265.7,5835103,0.2961,2199.75,2206.32,2124.74,1.3161,2.6914
2025-06-20,SUNPHARMA,2222.54,2235.7,2219.64,2232.92,6250714,0.467,2205.77,2208.87,2130.25,1.3142,1.0888
2025-06-23,SUNPHARMA,2227.04,2240.04,2215.05,2223.53,4240336,-0.1576,2216.07,2209.16,2135.24,1.3195,0.6505
2025-06-24,SUNPHARMA,2234.42,2240.29,2229.97,2236.83,5428790,0.1079,2228.49,2210.82,2140.86,1.346,1.1765
2025-06-25,SUNPHARMA,2241.72,2262.23,2233.21,2233.55,3170706,-0.3645,2234.8,2211.82,2145.6,1.3648,0.9824
2025-06-26,SUNPHARMA,2223.23,2237.95,2215.22,2226.63,6135727,0.1529,2235.53,2213.45,2149.63,1.358,0.5955
2025-06-27,SUNPHARMA,2183.49,2194.71,2178.8,2190.05,9047776,0.3004,2229.89,2211.75,2152.73,1.3738,-0.9811
